"","health_board","LSOA_name","LSOA_code","patients","Locality","total_locality_pop","prop_of_locality","Code","items","cost","quantity","item","items_per_lsoa","cost_per_lsoa","quantity_per_lsoa"
"5269","Betsi Cadwaladr University Health Board","Denbighshire 010A","W01000245",2187,"Denbighshire",103196,0.0211926818868948,"6C1",38625,351262.9419,1184622,"antipsych",818.567337881313,7444.20378634152,25105.3172022171
"5270","Betsi Cadwaladr University Health Board","Denbighshire 010B","W01000246",1705,"Denbighshire",103196,0.0165219582154347,"6C1",38625,351262.9419,1184622,"antipsych",638.160636071166,5803.55164870247,19572.2751850847
"5271","Betsi Cadwaladr University Health Board","Denbighshire 010C","W01000247",1874,"Denbighshire",103196,0.0181596185898678,"6C1",38625,351262.9419,1184622,"antipsych",701.415268033645,6378.8010496589,21512.2836931664
"5272","Betsi Cadwaladr University Health Board","Denbighshire 008D","W01000248",1653,"Denbighshire",103196,0.0160180627156091,"6C1",38625,351262.9419,1184622,"antipsych",618.697672390403,5626.55183302357,18975.3494902903
"5273","Betsi Cadwaladr University Health Board","Flintshire 014A","W01000249",1199,"Flintshire",158142,0.00758179357792364,"6B5",47655,413869.0553,1582269,"antipsych",361.310372955951,3137.86974557486,11996.4369427477
"5274","Betsi Cadwaladr University Health Board","Flintshire 014B","W01000250",1462,"Flintshire",158142,0.00924485588901114,"6B5",47655,413869.0553,1582269,"antipsych",440.563607390826,3826.15977316968,14627.8488826498
"5275","Betsi Cadwaladr University Health Board","Flintshire 013A","W01000251",1680,"Flintshire",158142,0.01062336381227,"6B5",47655,413869.0553,1582269,"antipsych",506.256402473726,4396.68154509239,16809.0192358766
"5276","Betsi Cadwaladr University Health Board","Flintshire 010A","W01000252",1661,"Flintshire",158142,0.0105032186262979,"6B5",47655,413869.0553,1582269,"antipsych",500.530883636226,4346.95717047527,16618.9172326137
"5277","Betsi Cadwaladr University Health Board","Flintshire 003A","W01000253",1891,"Flintshire",158142,0.0119576077196444,"6B5",47655,413869.0553,1582269,"antipsych",569.839795879652,4948.8838105772,18920.152008954
"5278","Betsi Cadwaladr University Health Board","Flintshire 003B","W01000254",2417,"Flintshire",158142,0.0152837323418194,"6B5",47655,413869.0553,1582269,"antipsych",728.346264749403,6325.46386576684,24182.9758887582
"5279","Betsi Cadwaladr University Health Board","Flintshire 015A","W01000255",2223,"Flintshire",158142,0.0140569867587358,"6B5",47655,413869.0553,1582269,"antipsych",669.885703987556,5817.7518302026,22241.9343817582
"5280","Betsi Cadwaladr University Health Board","Flintshire 015B","W01000256",1546,"Flintshire",158142,0.00977602407962464,"6B5",47655,413869.0553,1582269,"antipsych",465.876427514512,4045.9938504243,15468.2998444436
"5281","Betsi Cadwaladr University Health Board","Flintshire 015C","W01000257",2540,"Flintshire",158142,0.0160615143352177,"6B5",47655,413869.0553,1582269,"antipsych",765.4114656448,6647.36376460396,25413.6362256706
"5282","Betsi Cadwaladr University Health Board","Flintshire 006A","W01000258",2163,"Flintshire",158142,0.0136775809082976,"6B5",47655,413869.0553,1582269,"antipsych",651.805118184922,5660.72748930645,21641.6122661911
"5283","Betsi Cadwaladr University Health Board","Flintshire 017A","W01000259",1607,"Flintshire",158142,0.0101617533609035,"6B5",47655,413869.0553,1582269,"antipsych",484.258356413856,4205.63526366873,16078.6273286034
"5284","Betsi Cadwaladr University Health Board","Flintshire 017B","W01000260",1802,"Flintshire",158142,0.0113948223748277,"6B5",47655,413869.0553,1582269,"antipsych",543.020260272413,4715.96437158124,18029.6742041962
"5285","Betsi Cadwaladr University Health Board","Flintshire 014C","W01000261",1474,"Flintshire",158142,0.00932073705909878,"6B5",47655,413869.0553,1582269,"antipsych",444.179724551353,3857.56464134891,14747.9133057632
"5286","Betsi Cadwaladr University Health Board","Flintshire 017C","W01000262",1558,"Flintshire",158142,0.00985190524971228,"6B5",47655,413869.0553,1582269,"antipsych",469.492544675039,4077.39871860353,15588.364267557
"5287","Betsi Cadwaladr University Health Board","Flintshire 017D","W01000263",1449,"Flintshire",158142,0.00916265128808286,"6B5",47655,413869.0553,1582269,"antipsych",436.646147133589,3792.13783264218,14497.7790909436
"5288","Betsi Cadwaladr University Health Board","Flintshire 012A","W01000264",1754,"Flintshire",158142,0.0110912976944771,"6B5",47655,413869.0553,1582269,"antipsych",528.555791630307,4590.34489886431,17549.4165117426
"5289","Betsi Cadwaladr University Health Board","Flintshire 012B","W01000265",1513,"Flintshire",158142,0.00956735086188362,"6B5",47655,413869.0553,1582269,"antipsych",455.932105323064,3959.63046293142,15138.1226808817
"5290","Betsi Cadwaladr University Health Board","Flintshire 017E","W01000266",1873,"Flintshire",158142,0.0118437859645129,"6B5",47655,413869.0553,1582269,"antipsych",564.415620138863,4901.77650830836,18740.0553742839
"5291","Betsi Cadwaladr University Health Board","Flintshire 017F","W01000267",1928,"Flintshire",158142,0.0121915746607479,"6B5",47655,413869.0553,1582269,"antipsych",580.989490457943,5045.71548746317,19290.350646887
"5292","Betsi Cadwaladr University Health Board","Flintshire 013B","W01000268",1843,"Flintshire",158142,0.0116540830392938,"6B5",47655,413869.0553,1582269,"antipsych",555.375327237546,4823.26433786028,18439.8943165004
"5293","Betsi Cadwaladr University Health Board","Flintshire 020A","W01000269",1621,"Flintshire",158142,0.0102502813926724,"6B5",47655,413869.0553,1582269,"antipsych",488.477159767804,4242.2742765445,16218.7024889024
"5294","Betsi Cadwaladr University Health Board","Flintshire 006B","W01000270",1216,"Flintshire",158142,0.00768929190221447,"6B5",47655,413869.0553,1582269,"antipsych",366.43320560003,3182.35997549544,12166.528208825
"5295","Betsi Cadwaladr University Health Board","Flintshire 006C","W01000271",1233,"Flintshire",158142,0.00779679022650529,"6B5",47655,413869.0553,1582269,"antipsych",371.55603824411,3226.85020541602,12336.6194749023
"5296","Betsi Cadwaladr University Health Board","Flintshire 006D","W01000272",1895,"Flintshire",158142,0.0119829014430069,"6B5",47655,413869.0553,1582269,"antipsych",571.045168266495,4959.35209997028,18960.1734833251
"5297","Betsi Cadwaladr University Health Board","Flintshire 007A","W01000273",1596,"Flintshire",158142,0.0100921956216565,"6B5",47655,413869.0553,1582269,"antipsych",480.94358235004,4176.84746783777,15968.5682740828
"5298","Betsi Cadwaladr University Health Board","Flintshire 007B","W01000274",2086,"Flintshire",158142,0.0131906767335686,"6B5",47655,413869.0553,1582269,"antipsych",628.60169973821,5459.21291848971,20871.1988845468
"5299","Betsi Cadwaladr University Health Board","Flintshire 007C","W01000275",1284,"Flintshire",158142,0.00811928519937778,"6B5",47655,413869.0553,1582269,"antipsych",386.924536176348,3360.32089517775,12846.8932731343
"5300","Betsi Cadwaladr University Health Board","Flintshire 008A","W01000276",1213,"Flintshire",158142,0.00767032160969256,"6B5",47655,413869.0553,1582269,"antipsych",365.529176309899,3174.50875845063,12136.5121030466
"5301","Betsi Cadwaladr University Health Board","Flintshire 008B","W01000277",1370,"Flintshire",158142,0.00866310025167255,"6B5",47655,413869.0553,1582269,"antipsych",412.840042493455,3585.38911712891,13707.3549721137
"5302","Betsi Cadwaladr University Health Board","Flintshire 007D","W01000278",1594,"Flintshire",158142,0.0100795487599752,"6B5",47655,413869.0553,1582269,"antipsych",480.340896156619,4171.61332314123,15948.5575368972
"5303","Betsi Cadwaladr University Health Board","Flintshire 008C","W01000279",1171,"Flintshire",158142,0.00740473751438581,"6B5",47655,413869.0553,1582269,"antipsych",352.872766248056,3064.59171982332,11716.2866221497
"5304","Betsi Cadwaladr University Health Board","Flintshire 010B","W01000280",1757,"Flintshire",158142,0.011110267986999,"6B5",47655,413869.0553,1582269,"antipsych",529.459820920439,4598.19611590912,17579.432617521
"5305","Betsi Cadwaladr University Health Board","Flintshire 008D","W01000281",1261,"Flintshire",158142,0.00797384629004313,"6B5",47655,413869.0553,1582269,"antipsych",379.993644952005,3300.12823116756,12616.7697955002
"5306","Betsi Cadwaladr University Health Board","Flintshire 010C","W01000282",1671,"Flintshire",158142,0.0105664529347043,"6B5",47655,413869.0553,1582269,"antipsych",503.544314603331,4373.12789395796,16718.9709185416
"5307","Betsi Cadwaladr University Health Board","Flintshire 008E","W01000283",2450,"Flintshire",158142,0.0154924055595604,"6B5",47655,413869.0553,1582269,"antipsych",738.290586940851,6411.82725325973,24513.1530523201
"5308","Betsi Cadwaladr University Health Board","Flintshire 013C","W01000284",1703,"Flintshire",158142,0.0107688027216046,"6B5",47655,413869.0553,1582269,"antipsych",513.187293698069,4456.87420910258,17039.1427135106
"5309","Betsi Cadwaladr University Health Board","Flintshire 013D","W01000285",1539,"Flintshire",158142,0.00973176006374018,"6B5",47655,413869.0553,1582269,"antipsych",463.767025837538,4027.67434398642,15398.2622642941
"5310","Betsi Cadwaladr University Health Board","Flintshire 013E","W01000286",2247,"Flintshire",158142,0.0142087490989111,"6B5",47655,413869.0553,1582269,"antipsych",677.117938308609,5880.56156656106,22482.063227985
"5311","Betsi Cadwaladr University Health Board","Flintshire 001A","W01000287",2002,"Flintshire",158142,0.0126595085429551,"6B5",47655,413869.0553,1582269,"antipsych",603.288879614524,5239.37884123509,20030.747922753
"5312","Betsi Cadwaladr University Health Board","Flintshire 004A","W01000288",2340,"Flintshire",158142,0.0147968281670903,"6B5",47655,413869.0553,1582269,"antipsych",705.14284630269,6123.94929495011,23412.5625071139
"5313","Betsi Cadwaladr University Health Board","Flintshire 005A","W01000289",1388,"Flintshire",158142,0.00877692200680401,"6B5",47655,413869.0553,1582269,"antipsych",418.264218234245,3632.49641939776,13887.4516067838
"5314","Betsi Cadwaladr University Health Board","Flintshire 004B","W01000290",1313,"Flintshire",158142,0.00830266469375624,"6B5",47655,413869.0553,1582269,"antipsych",395.663485980954,3436.21599327756,13137.048962325
"5315","Betsi Cadwaladr University Health Board","Flintshire 005B","W01000291",1292,"Flintshire",158142,0.00816987264610287,"6B5",47655,413869.0553,1582269,"antipsych",389.335280950032,3381.25747396391,12926.9362218765
"5316","Betsi Cadwaladr University Health Board","Flintshire 004C","W01000292",1544,"Flintshire",158142,0.00976337721794337,"6B5",47655,413869.0553,1582269,"antipsych",465.273741321091,4040.75970572776,15448.289107258
"5317","Betsi Cadwaladr University Health Board","Flintshire 004D","W01000293",3161,"Flintshire",158142,0.0199883648872532,"6B5",47655,413869.0553,1582269,"antipsych",952.545528702053,8272.56569287919,31626.9701217893
"5318","Betsi Cadwaladr University Health Board","Flintshire 005C","W01000294",1974,"Flintshire",158142,0.0124824524794172,"6B5",47655,413869.0553,1582269,"antipsych",594.851272906628,5166.10081548355,19750.597602155
"5319","Betsi Cadwaladr University Health Board","Flintshire 005D","W01000295",1644,"Flintshire",158142,0.0103957203020071,"6B5",47655,413869.0553,1582269,"antipsych",495.408050992146,4302.46694055469,16448.8259665364
"5320","Betsi Cadwaladr University Health Board","Flintshire 003C","W01000296",1636,"Flintshire",158142,0.010345132855282,"6B5",47655,413869.0553,1582269,"antipsych",492.997306218462,4281.53036176854,16368.7830177941
"5321","Betsi Cadwaladr University Health Board","Flintshire 003D","W01000297",1317,"Flintshire",158142,0.00832795841711879,"6B5",47655,413869.0553,1582269,"antipsych",396.868858367796,3446.68428267064,13177.0704366961
"5322","Betsi Cadwaladr University Health Board","Flintshire 001B","W01000298",1571,"Flintshire",158142,0.00993410985064056,"6B5",47655,413869.0553,1582269,"antipsych",473.410004932276,4111.42065913103,15718.4340592632
"5323","Betsi Cadwaladr University Health Board","Flintshire 019A","W01000299",1876,"Flintshire",158142,0.0118627562570348,"6B5",47655,413869.0553,1582269,"antipsych",565.319649428994,4909.62772535316,18770.0714800622
"5324","Betsi Cadwaladr University Health Board","Flintshire 019B","W01000300",1730,"Flintshire",158142,0.0109395353543018,"6B5",47655,413869.0553,1582269,"antipsych",521.323557309254,4527.53516250585,17309.2876655158
"5325","Betsi Cadwaladr University Health Board","Flintshire 006E","W01000301",1627,"Flintshire",158142,0.0102882219777162,"6B5",47655,413869.0553,1582269,"antipsych",490.285218348067,4257.97671063411,16278.7347004591
"5326","Betsi Cadwaladr University Health Board","Flintshire 013F","W01000302",2006,"Flintshire",158142,0.0126848022663176,"6B5",47655,413869.0553,1582269,"antipsych",604.494252001366,5249.84713062817,20070.7693971241
"5327","Betsi Cadwaladr University Health Board","Flintshire 018A","W01000303",1670,"Flintshire",158142,0.0105601295038636,"6B5",47655,413869.0553,1582269,"antipsych",503.242971506621,4370.51082160969,16708.9655499488
"5328","Betsi Cadwaladr University Health Board","Flintshire 003E","W01000304",2400,"Flintshire",158142,0.0151762340175286,"6B5",47655,413869.0553,1582269,"antipsych",723.223432105323,6280.97363584627,24012.8846226809
"5329","Betsi Cadwaladr University Health Board","Flintshire 003F","W01000305",2066,"Flintshire",158142,0.0130642081167558,"6B5",47655,413869.0553,1582269,"antipsych",622.574837803999,5406.87147152433,20671.0915126911
"5330","Betsi Cadwaladr University Health Board","Flintshire 002A","W01000306",2498,"Flintshire",158142,0.015795930239911,"6B5",47655,413869.0553,1582269,"antipsych",752.755055582957,6537.44672597665,24993.4107447737
"5331","Betsi Cadwaladr University Health Board","Flintshire 020B","W01000307",1416,"Flintshire",158142,0.00895397807034184,"6B5",47655,413869.0553,1582269,"antipsych",426.701824942141,3705.7744451493,14167.6019273817
"5332","Betsi Cadwaladr University Health Board","Flintshire 020C","W01000308",1280,"Flintshire",158142,0.00809399147601523,"6B5",47655,413869.0553,1582269,"antipsych",385.719163789506,3349.85260578467,12806.8717987631
"5333","Betsi Cadwaladr University Health Board","Flintshire 019C","W01000309",2150,"Flintshire",158142,0.0135953763073693,"6B5",47655,413869.0553,1582269,"antipsych",647.887657927685,5626.70554877894,21511.542474485
"5334","Betsi Cadwaladr University Health Board","Flintshire 020D","W01000310",1939,"Flintshire",158142,0.0122611323999949,"6B5",47655,413869.0553,1582269,"antipsych",584.304264521759,5074.50328329413,19400.4097014076
"5335","Betsi Cadwaladr University Health Board","Flintshire 011A","W01000311",1745,"Flintshire",158142,0.0110343868169114,"6B5",47655,413869.0553,1582269,"antipsych",525.843703759912,4566.79124772989,17459.3681944076
"5336","Betsi Cadwaladr University Health Board","Flintshire 011B","W01000312",1710,"Flintshire",158142,0.0108130667374891,"6B5",47655,413869.0553,1582269,"antipsych",515.296695375043,4475.19371554046,17109.1802936601
"5337","Betsi Cadwaladr University Health Board","Flintshire 016A","W01000313",1638,"Flintshire",158142,0.0103577797169632,"6B5",47655,413869.0553,1582269,"antipsych",493.599992411883,4286.76450646508,16388.7937549797
"5338","Betsi Cadwaladr University Health Board","Flintshire 016B","W01000314",1191,"Flintshire",158142,0.00753120613119854,"6B5",47655,413869.0553,1582269,"antipsych",358.899628182267,3116.93316678871,11916.3939940054
"5339","Betsi Cadwaladr University Health Board","Flintshire 016C","W01000315",1990,"Flintshire",158142,0.0125836273728674,"6B5",47655,413869.0553,1582269,"antipsych",599.672762453997,5207.97397305586,19910.6834996396
"5340","Betsi Cadwaladr University Health Board","Flintshire 016D","W01000316",1253,"Flintshire",158142,0.00792325884331803,"6B5",47655,413869.0553,1582269,"antipsych",377.582900178321,3279.1916523814,12536.726846758
"5341","Betsi Cadwaladr University Health Board","Flintshire 016E","W01000317",1850,"Flintshire",158142,0.0116983470551783,"6B5",47655,413869.0553,1582269,"antipsych",557.48472891452,4841.58384429816,18509.9318966498
"5342","Betsi Cadwaladr University Health Board","Flintshire 016F","W01000318",1274,"Flintshire",158142,0.0080560508909714,"6B5",47655,413869.0553,1582269,"antipsych",383.911105209242,3334.15017169506,12746.8395872064
"5343","Betsi Cadwaladr University Health Board","Flintshire 016G","W01000319",1424,"Flintshire",158142,0.00900456551706694,"6B5",47655,413869.0553,1582269,"antipsych",429.112569715825,3726.71102393545,14247.644876124
"5344","Betsi Cadwaladr University Health Board","Flintshire 002B","W01000320",2097,"Flintshire",158142,0.0132602344728156,"6B5",47655,413869.0553,1582269,"antipsych",631.916473802026,5488.00071432067,20981.2579390674
"5345","Betsi Cadwaladr University Health Board","Flintshire 014D","W01000321",1773,"Flintshire",158142,0.0112114428804492,"6B5",47655,413869.0553,1582269,"antipsych",534.281310467807,4640.06927348143,17739.5185150055
"5346","Betsi Cadwaladr University Health Board","Flintshire 014E","W01000322",1439,"Flintshire",158142,0.00909941697967649,"6B5",47655,413869.0553,1582269,"antipsych",433.632716166483,3765.96710915949,14397.7254050157
"5347","Betsi Cadwaladr University Health Board","Flintshire 012C","W01000323",1536,"Flintshire",158142,0.00971278977121827,"6B5",47655,413869.0553,1582269,"antipsych",462.862996547407,4019.82312694161,15368.2461585158
"5348","Betsi Cadwaladr University Health Board","Flintshire 012D","W01000324",1534,"Flintshire",158142,0.009700142909537,"6B5",47655,413869.0553,1582269,"antipsych",462.260310353986,4014.58898224507,15348.2354213302
"5349","Betsi Cadwaladr University Health Board","Flintshire 010D","W01000325",1718,"Flintshire",158142,0.0108636541842142,"6B5",47655,413869.0553,1582269,"antipsych",517.707440148727,4496.13029432662,17189.2232424024
"5350","Betsi Cadwaladr University Health Board","Flintshire 018B","W01000326",2422,"Flintshire",158142,0.0153153494960226,"6B5",47655,413869.0553,1582269,"antipsych",729.852980232955,6338.54922750819,24233.0027317221
"5351","Betsi Cadwaladr University Health Board","Flintshire 018C","W01000327",2682,"Flintshire",158142,0.0169594415145882,"6B5",47655,413869.0553,1582269,"antipsych",808.202185377699,7018.9880380582,26834.3985658459
"5352","Betsi Cadwaladr University Health Board","Flintshire 011C","W01000328",2434,"Flintshire",158142,0.0153912306661102,"6B5",47655,413869.0553,1582269,"antipsych",733.469097393482,6369.95409568742,24353.0671548355
"5353","Betsi Cadwaladr University Health Board","Flintshire 015D","W01000329",652,"Flintshire",158142,0.00412287690809526,"6B5",47655,413869.0553,1582269,"antipsych",196.475699055279,1706.33117107157,6523.50032249497
"5354","Betsi Cadwaladr University Health Board","Flintshire 015E","W01000330",560,"Flintshire",158142,0.00354112127075666,"6B5",47655,413869.0553,1582269,"antipsych",168.752134157909,1465.5605150308,5603.00641195887
"5355","Betsi Cadwaladr University Health Board","Flintshire 015F","W01000331",339,"Flintshire",158142,0.00214364305497591,"6B5",47655,413869.0553,1582269,"antipsych",102.155309784877,887.187526063285,3391.81995295367
"5356","Betsi Cadwaladr University Health Board","Flintshire 009A","W01000332",1612,"Flintshire",158142,0.0101933705151067,"6B5",47655,413869.0553,1582269,"antipsych",485.765071897409,4218.72062541007,16128.6541715673
"5357","Betsi Cadwaladr University Health Board","Flintshire 009B","W01000333",1840,"Flintshire",158142,0.0116351127467719,"6B5",47655,413869.0553,1582269,"antipsych",554.471297947414,4815.41312081547,18409.878210722
"5358","Betsi Cadwaladr University Health Board","Flintshire 009C","W01000334",1952,"Flintshire",158142,0.0123433370009232,"6B5",47655,413869.0553,1582269,"antipsych",588.221724778996,5108.52522382163,19530.4794931138
"5359","Betsi Cadwaladr University Health Board","Flintshire 009D","W01000335",1279,"Flintshire",158142,0.00808766804517459,"6B5",47655,413869.0553,1582269,"antipsych",385.417820692795,3347.23553343641,12796.8664301704
"5360","Betsi Cadwaladr University Health Board","Flintshire 009E","W01000336",1696,"Flintshire",158142,0.0107245387057202,"6B5",47655,413869.0553,1582269,"antipsych",511.077892021095,4438.55470266469,16969.1051333612
"5361","Betsi Cadwaladr University Health Board","Flintshire 009F","W01000337",2323,"Flintshire",158142,0.0146893298427995,"6B5",47655,413869.0553,1582269,"antipsych",700.020013658611,6079.45906502953,23242.4712410365
"5362","Betsi Cadwaladr University Health Board","Flintshire 001C","W01000338",1807,"Flintshire",158142,0.0114264395290309,"6B5",47655,413869.0553,1582269,"antipsych",544.526975755966,4729.04973332258,18079.7010471601
"5363","Betsi Cadwaladr University Health Board","Flintshire 019D","W01000339",1720,"Flintshire",158142,0.0108763010458955,"6B5",47655,413869.0553,1582269,"antipsych",518.310126342148,4501.36443902316,17209.233979588
"5364","Betsi Cadwaladr University Health Board","Flintshire 002C","W01000340",2322,"Flintshire",158142,0.0146830064119589,"6B5",47655,413869.0553,1582269,"antipsych",699.7186705619,6076.84199268126,23232.4658724438
"5365","Betsi Cadwaladr University Health Board","Wrexham 009A","W01000341",1601,"Wrexham",138894,0.01152677581465,"6B4",53858,420550.4785,1823870,"antipsych",620.809091825421,4847.59108441329,21023.3406050657
"5366","Betsi Cadwaladr University Health Board","Wrexham 009B","W01000342",1676,"Wrexham",138894,0.0120667559433813,"6B4",53858,420550.4785,1823870,"antipsych",649.891341598629,5074.67998593172,22008.1941624548
"5367","Betsi Cadwaladr University Health Board","Wrexham 007A","W01000343",1033,"Wrexham",138894,0.00743732630639193,"6B4",53858,420550.4785,1823870,"antipsych",400.559520209656,3127.77113691376,13564.716330439
"5368","Betsi Cadwaladr University Health Board","Wrexham 007B","W01000344",1277,"Wrexham",138894,0.00919406165853097,"6B4",53858,420550.4785,1823870,"antipsych",495.173772805161,3866.5670298537,16768.7732371449
"5369","Betsi Cadwaladr University Health Board","Wrexham 018A","W01000345",1403,"Wrexham",138894,0.0101012282747995,"6B4",53858,420550.4785,1823870,"antipsych",544.031952424151,4248.07638440465,18423.3272135585
"5370","Betsi Cadwaladr University Health Board","Wrexham 018B","W01000346",741,"Wrexham",138894,0.00533500367186487,"6B4",53858,420550.4785,1823870,"antipsych",287.332627759298,2243.63834700203,9730.35314700419
"5371","Betsi Cadwaladr University Health Board","Wrexham 006A","W01000347",2730,"Wrexham",138894,0.019655276685818,"6B4",53858,420550.4785,1823870,"antipsych",1058.59389174478,8266.03601527064,35848.6694889628
"5372","Betsi Cadwaladr University Health Board","Wrexham 006B","W01000348",1533,"Wrexham",138894,0.011037193831267,"6B4",53858,420550.4785,1823870,"antipsych",594.441185364379,4641.69714703659,20130.406713033
"5373","Betsi Cadwaladr University Health Board","Wrexham 011A","W01000349",2338,"Wrexham",138894,0.0168329805463159,"6B4",53858,420550.4785,1823870,"antipsych",906.590666263482,7079.11802333434,30701.1682290092
"5374","Betsi Cadwaladr University Health Board","Wrexham 011B","W01000350",2012,"Wrexham",138894,0.0144858669200973,"6B4",53858,420550.4785,1823870,"antipsych",780.179820582603,6092.03826473426,26420.3380995579
"5375","Betsi Cadwaladr University Health Board","Wrexham 005A","W01000351",2201,"Wrexham",138894,0.0158466168445001,"6B4",53858,420550.4785,1823870,"antipsych",853.467090011088,6664.30229656069,28902.1690641784
"5376","Betsi Cadwaladr University Health Board","Wrexham 010A","W01000352",0,"Wrexham",138894,0,"6B4",53858,420550.4785,1823870,"antipsych",0,0,0
"5377","Betsi Cadwaladr University Health Board","Wrexham 010B","W01000353",0,"Wrexham",138894,0,"6B4",53858,420550.4785,1823870,"antipsych",0,0,0
"5378","Betsi Cadwaladr University Health Board","Wrexham 017A","W01000354",1909,"Wrexham",138894,0.0137442942099731,"6B4",53858,420550.4785,1823870,"antipsych",740.24019756073,5780.16950664896,25067.8058807436
"5379","Betsi Cadwaladr University Health Board","Wrexham 017B","W01000355",1784,"Wrexham",138894,0.0128443273287543,"6B4",53858,420550.4785,1823870,"antipsych",691.769781272049,5401.68800411825,23426.3832850951
"5380","Betsi Cadwaladr University Health Board","Wrexham 017C","W01000356",1700,"Wrexham",138894,0.0122395495845753,"6B4",53858,420550.4785,1823870,"antipsych",659.197661526056,5147.34843441761,22323.3473008193
"5381","Betsi Cadwaladr University Health Board","Wrexham 019C","W01000359",1171,"Wrexham",138894,0.00843088974325745,"6B4",53858,420550.4785,1823870,"antipsych",454.07085979236,3545.61471570766,15376.846876035
"5382","Betsi Cadwaladr University Health Board","Wrexham 019D","W01000360",1290,"Wrexham",138894,0.00928765821417772,"6B4",53858,420550.4785,1823870,"antipsych",500.214696099184,3905.9291061169,16939.4811870923
"5383","Betsi Cadwaladr University Health Board","Wrexham 019E","W01000361",2054,"Wrexham",138894,0.0147882557921868,"6B4",53858,420550.4785,1823870,"antipsych",796.465880455599,6219.20804958458,26971.8560916958
"5384","Betsi Cadwaladr University Health Board","Wrexham 006C","W01000362",1610,"Wrexham",138894,0.0115915734300978,"6B4",53858,420550.4785,1823870,"antipsych",624.298961798206,4874.8417525955,21141.5230319524
"5385","Betsi Cadwaladr University Health Board","Wrexham 006D","W01000363",1544,"Wrexham",138894,0.0111163909168143,"6B4",53858,420550.4785,1823870,"antipsych",598.706581997783,4675.00351925929,20274.85190145
"5386","Betsi Cadwaladr University Health Board","Wrexham 006E","W01000364",1642,"Wrexham",138894,0.0118219649516898,"6B4",53858,420550.4785,1823870,"antipsych",636.707388368108,4971.73301724337,21561.7272164384
"5387","Betsi Cadwaladr University Health Board","Wrexham 011C","W01000365",2178,"Wrexham",138894,0.0156810229383559,"6B4",53858,420550.4785,1823870,"antipsych",844.54853341397,6594.66170009504,28600.1473065791
"5388","Betsi Cadwaladr University Health Board","Wrexham 014A","W01000366",1510,"Wrexham",138894,0.0108715999251228,"6B4",53858,420550.4785,1823870,"antipsych",585.522628767261,4572.05655057094,19828.3849554336
"5389","Betsi Cadwaladr University Health Board","Wrexham 014B","W01000367",1418,"Wrexham",138894,0.0102092243005457,"6B4",53858,420550.4785,1823870,"antipsych",549.848402378792,4293.49416470834,18620.2979250364
"5390","Betsi Cadwaladr University Health Board","Wrexham 008A","W01000368",2008,"Wrexham",138894,0.0144570679798983,"6B4",53858,420550.4785,1823870,"antipsych",778.628767261365,6079.92685665328,26367.8125764972
"5391","Betsi Cadwaladr University Health Board","Wrexham 020F","W01000369",1266,"Wrexham",138894,0.00911486457298371,"6B4",53858,420550.4785,1823870,"antipsych",490.908376171757,3833.260657631,16624.3280487278
"5392","Betsi Cadwaladr University Health Board","Wrexham 020G","W01000370",1509,"Wrexham",138894,0.010864400190073,"6B4",53858,420550.4785,1823870,"antipsych",585.134865436952,4569.02869855069,19815.2535746685
"5393","Betsi Cadwaladr University Health Board","Wrexham 008B","W01000371",1220,"Wrexham",138894,0.00878367676069521,"6B4",53858,420550.4785,1823870,"antipsych",473.071262977522,3693.9794646997,16020.2845335292
"5394","Betsi Cadwaladr University Health Board","Wrexham 008C","W01000372",2095,"Wrexham",138894,0.0150834449292266,"6B4",53858,420550.4785,1823870,"antipsych",812.364176998286,6343.34998241465,27510.2427030685
"5395","Betsi Cadwaladr University Health Board","Wrexham 005B","W01000373",1864,"Wrexham",138894,0.0134203061327343,"6B4",53858,420550.4785,1823870,"antipsych",722.790847696805,5643.9161657379,24476.8937463101
"5396","Betsi Cadwaladr University Health Board","Wrexham 003A","W01000374",1505,"Wrexham",138894,0.010835601249874,"6B4",53858,420550.4785,1823870,"antipsych",583.583812115714,4556.91729046971,19762.7280516077
"5397","Betsi Cadwaladr University Health Board","Wrexham 003B","W01000375",2217,"Wrexham",138894,0.0159618126052961,"6B4",53858,420550.4785,1823870,"antipsych",859.671303296039,6712.74792888462,29112.2711564214
"5398","Betsi Cadwaladr University Health Board","Wrexham 003C","W01000376",1313,"Wrexham",138894,0.00945325212032197,"6B4",53858,420550.4785,1823870,"antipsych",509.133252696301,3975.56970258255,17241.5029446916
"5399","Betsi Cadwaladr University Health Board","Wrexham 004A","W01000377",1561,"Wrexham",138894,0.01123878641266,"6B4",53858,420550.4785,1823870,"antipsych",605.298558613043,4726.47700360347,20498.0853744582
"5400","Betsi Cadwaladr University Health Board","Wrexham 004B","W01000378",1335,"Wrexham",138894,0.00961164629141648,"6B4",53858,420550.4785,1823870,"antipsych",517.664045963109,4042.18244702795,17530.3933215258
"5401","Betsi Cadwaladr University Health Board","Wrexham 004C","W01000379",1750,"Wrexham",138894,0.0125995363370628,"6B4",53858,420550.4785,1823870,"antipsych",678.585828041528,5298.7410354299,22979.9163390787
"5402","Betsi Cadwaladr University Health Board","Wrexham 004D","W01000380",1487,"Wrexham",138894,0.0107060060189785,"6B4",53858,420550.4785,1823870,"antipsych",576.604072170144,4502.41595410529,19526.3631978343
